Key,Name_EN,Name_TH,ShortDesc_EN,ShortDesc_TH,Desc_EN,Desc_TH,RawDesc_EN,RawDesc_TH,Lore_EN,Lore_TH,Rarity,Type,Tags,Traveler,CooldownTime,AchievementName_EN,AchievementName_TH,AchievementDesc_EN,AchievementDesc_TH
St_L_SpectreBullet,Spectral Bullet,,"Attack effect, Dream Dust on kill",,"Fires a Spectral Bullet at the target enemy, dealing <sprite=2><color=#FF8A2D>300%</color><sprite=5> <color=yellow>damage</color> and triggering <color=yellow>attack effects</color>. If this damage <color=yellow>kills</color> an enemy, gain 5<sprite=5> <color=yellow>Dream Dust</color>.",,"Fires a Spectral Bullet at the target enemy, dealing {0} <color=yellow>damage</color> and triggering <color=yellow>attack effects</color>. If this damage <color=yellow>kills</color> an enemy, gain {1} <color=yellow>Dream Dust</color>.",,,,Legendary,Normal,Attack,,6.0,,,,
St_M_Charge,Heavy Strike,,,,"Gain a <color=yellow>Barrier</color> equal to 10% of <color=yellow>Maximum Health</color> for 1.5 seconds and <color=yellow>dash</color> forward. If you collide with an enemy, the <color=yellow>dash</color> ends early, dealing 15% of your <color=yellow>Maximum Health</color> as <color=yellow>damage</color> to enemies and knocking them back.",,"Gain a <color=yellow>Barrier</color> equal to {0} of <color=yellow>Maximum Health</color> for {1} seconds and <color=yellow>dash</color> forward. If you collide with an enemy, the <color=yellow>dash</color> ends early, dealing {2} of your <color=yellow>Maximum Health</color> as <color=yellow>damage</color> to enemies and knocking them back.",,,,Character,Normal,Shield;Mobility,Hero_Vesper,4.0,,,,
St_M_DreamyWaltz,Dreamy Waltz,,,,"Move quickly to dodge enemy attacks.\nAfter dodging, release a dreamy wave that grants all nearby allies except yourself a <color=yellow>Barrier</color> equal to 8% of their <color=yellow>Maximum Health</color> and increases their <color=yellow>Attack Speed</color> by 15% for 3 seconds. Effects are increased by 100% for summons.",,"Move quickly to dodge enemy attacks.\nAfter dodging, release a dreamy wave that grants all nearby allies except yourself a <color=yellow>Barrier</color> equal to {0} of their <color=yellow>Maximum Health</color> and increases their <color=yellow>Attack Speed</color> by {1} for {2} seconds. Effects are increased by 100% for summons.",,,,Character,Normal,Mobility,Hero_Nachia,3.7,,,,
St_M_FastFeet,Swift Steps,,,,Move swiftly to dodge enemy attacks.,,Move swiftly to dodge enemy attacks.,,,,Character,Normal,Mobility,Hero_Mist,3.25,,,,
St_M_FeatheryDash,Feathery Dash,,,,Move swiftly to dodge enemy attacks.,,Move swiftly to dodge enemy attacks.,,,,Character,Normal,Mobility,Hero_Aurena,3.25,,,,
St_M_FlashStep,Flash Step,,,,Move swiftly to dodge enemy attacks.,,Move swiftly to dodge enemy attacks.,,,,Character,Normal,Mobility,Hero_Husk,3.0,,,,
St_M_Flicker,Flicker,,,,"Teleport quickly to dodge enemy attacks.\n<color=yellow>Can be used even when unable to use Memories.</color>",,"Teleport quickly to dodge enemy attacks.\n<color=yellow>Can be used even when unable to use Memories.</color>",,,,Character,Normal,Mobility,Hero_Yubar,3.2,,,,
St_M_NimbleDodge,Nimble Dodge,,,,Move swiftly to dodge enemy attacks.,,Move swiftly to dodge enemy attacks.,,,,Character,Normal,Mobility,Hero_Lacerta,3.3,,,,
St_M_Sprint,Distorting Sprint,,,,"Quickly dash a short distance to dodge enemy attacks, then increase <color=yellow>Movement Speed</color> by 75% and <color=yellow>Attack Speed</color> by 100% for 1 seconds.",,"Quickly dash a short distance to dodge enemy attacks, then increase <color=yellow>Movement Speed</color> by {0} and <color=yellow>Attack Speed</color> by {1} for {2} seconds.",,,,Character,Normal,Mobility,Hero_Bismuth,3.5,,,,
St_Q_CruelSun,Cruel Sun,,"Area Fire damage, stun",,"<color=yellow>Hold the cast key</color> to focus the sun's power into your hammer. Once fully charged, slam the ground to deal <sprite=1><color=#16D7FF>150%</color><sprite=5>-<sprite=1><color=#16D7FF>450%</color><sprite=5> <color=yellow>Fire damage</color> to enemies and <color=yellow>stun</color> them for 0.5-1.5 seconds.\n\nWhile channeling, you can't move but become <color=yellow>Unstoppable</color> and gain 60<sprite=5> <color=yellow>Armor</color>.",,"<color=yellow>Hold the cast key</color> to focus the sun's power into your hammer. Once fully charged, slam the ground to deal {0}-{1} <color=yellow>Fire damage</color> to enemies and <color=yellow>stun</color> them for {2}-{3} seconds.\n\nWhile channeling, you can't move but become <color=yellow>Unstoppable</color> and gain {4} <color=yellow>Armor</color>.",,"Bow before the sun's judgment. If you will not kneel, then my hammer will make you kneel.",,Character,Normal,Fire;Melee;HardCC,Hero_Vesper,6.5,,,,
St_Q_Discipline,Discipline,,"Light damage, dash",,"Dash toward the target and slam your hammer, dealing <sprite=2><color=#FF8A2D>125%</color><sprite=5> <color=yellow>Light damage</color> to enemies and triggering 50% <color=yellow>attack effects</color>. Each time you <color=yellow>attack</color> an enemy, the <color=yellow>cooldown</color> is <color=yellow>reduced</color> by 8%.",,"Dash toward the target and slam your hammer, dealing {0} <color=yellow>Light damage</color> to enemies and triggering {1} <color=yellow>attack effects</color>. Each time you <color=yellow>attack</color> an enemy, the <color=yellow>cooldown</color> is <color=yellow>reduced</color> by {2}.",,"Heretic, why do you flee?\nMy mace simply leads lost sheep back to the righteous path. No one escapes this teaching. If the price of learning is broken bones, then that is the price that must be paid.",,Character,Normal,Light;Attack;Mobility,Hero_Vesper,7.0,Peak Performance,,Have 3 Dash or Teleport Memories at once as Vesper.,
St_Q_EtherealInfluence,Ether's Influence,,"Light damage, reactivate to root",,"Launch <color=yellow>Ether</color> that moves forward and returns, dealing <sprite=1><color=#16D7FF>160%</color><sprite=5> <color=yellow>Light damage</color> to enemies. Reactivate to cause <color=yellow>Ether</color> to <color=yellow>explode</color>, dealing <sprite=1><color=#16D7FF>180%</color><sprite=5> <color=yellow>Light damage</color> and <color=yellow>rooting</color> enemies for 3 seconds.",,"Launch <color=yellow>Ether</color> that moves forward and returns, dealing {0} <color=yellow>Light damage</color> to enemies. Reactivate to cause <color=yellow>Ether</color> to <color=yellow>explode</color>, dealing {1} <color=yellow>Light damage</color> and <color=yellow>rooting</color> enemies for {2} seconds.",,"Behold, this most fundamental substance.\nFrom your soul to the earth beneath your feet, it is the beginning and end of all existence.\nLike the first breath of the universe itself...",,Character,Normal,Light;HardCC,Hero_Yubar,9.5,,,,
St_Q_Fleche,Flèche,,"Dash to target, attack",,"Dash toward the target, dealing <sprite=2><color=#FF8A2D>140%</color><sprite=5> <color=yellow>damage</color>, immediately performing a <color=yellow>basic attack</color>, and temporarily increasing <color=yellow>Mist</color>'s <color=yellow>Movement Speed</color>. If this <color=yellow>damage</color> kills the target, restore 15<sprite=5> Health and reduce the <color=yellow>cooldown</color> by 15%.\n\n<color=yellow>Charges</color> are fully restored at once.",,"Dash toward the target, dealing {0} <color=yellow>damage</color>, immediately performing a <color=yellow>basic attack</color>, and temporarily increasing <color=yellow>Mist</color>'s <color=yellow>Movement Speed</color>. If this <color=yellow>damage</color> kills the target, restore {1} Health and reduce the <color=yellow>cooldown</color> by {2}.\n\n<color=yellow>Charges</color> are fully restored at once.",,Faster than light.,,Character,Normal,Light;Heal;Attack;Mobility,Hero_Mist,12.0,Elemental Lord,,Defeat any elemental 75 times as Mist.,
St_Q_GoldenBurst,Golden Explosion,,"Light damage, heal allies",,"Create a Golden Explosion forward that deals <sprite=1><color=#16D7FF>110%</color><sprite=5> <color=yellow>Light damage</color> to enemies and <color=yellow>restores</color> <sprite=1><color=#16D7FF>28%</color><sprite=5> Health to allies. When hitting a single target, this explosion's <color=yellow>damage</color> or <color=yellow>healing</color> is increased by 100%.\n\nUpon casting, gain stacks of <color=yellow>Wither</color> for 3.5 seconds and <color=yellow>sacrifice</color> 5% of your Maximum Health. Each <color=yellow>Wither</color> stack increases the explosion's <color=yellow>damage</color> and <color=yellow>healing</color> by 100%, but also increases the Health <color=yellow>sacrificed</color> by 7% of your Maximum Health.",,"Create a Golden Explosion forward that deals {0} <color=yellow>Light damage</color> to enemies and <color=yellow>restores</color> {1} Health to allies. When hitting a single target, this explosion's <color=yellow>damage</color> or <color=yellow>healing</color> is increased by {2}.\n\nUpon casting, gain stacks of <color=yellow>Wither</color> for {3} seconds and <color=yellow>sacrifice</color> {4} of your Maximum Health. Each <color=yellow>Wither</color> stack increases the explosion's <color=yellow>damage</color> and <color=yellow>healing</color> by {5}, but also increases the Health <color=yellow>sacrificed</color> by {6} of your Maximum Health.",,"The amount of decomposition energy input is directly proportional to the destructive power output.\n\nThe fatigue that follows each experiment is interesting, but not particularly important.",,Character,Normal,Light;Melee;Heal,Hero_Aurena,0.25,,,,
St_Q_HandCannon,Hand Cannon,,"Area Fire damage, knockback",,"Shoot a blazing bullet that pushes you backward, dealing <sprite=1><color=#16D7FF>80%</color><sprite=5> <color=yellow>Fire damage</color> to enemies in front. Nearby enemies that are hit instead take <sprite=1><color=#16D7FF>180%</color><sprite=5> <color=yellow>Fire damage</color> and are knocked back.",,"Shoot a blazing bullet that pushes you backward, dealing {0} <color=yellow>Fire damage</color> to enemies in front. Nearby enemies that are hit instead take {1} <color=yellow>Fire damage</color> and are knocked back.",,Just a single use makes it very difficult to maintain the firearm.,,Character,Normal,Fire;Melee;HardCC,Hero_Lacerta,5.5,,,,
St_Q_IncendiaryRounds,Incendiary Rounds,,"Attack empowered, Fire",,"The next 4 basic attacks are 60%<sprite=5> faster and deal an additional <sprite=1><color=#16D7FF>100%</color><sprite=5> <color=yellow>Fire damage</color>, briefly increasing <color=yellow>Lacerta</color>'s <color=yellow>Movement Speed</color>.",,"The next {0} basic attacks are {1} faster and deal an additional {2} <color=yellow>Fire damage</color>, briefly increasing <color=yellow>Lacerta</color>'s <color=yellow>Movement Speed</color>.",,"Lacerta shared many fiery wonders with his wife, who loved the beauty of flames, but he never let her handle incendiary rounds, insisting they were far too dangerous.",,Character,Normal,Fire;Attack;Mobility,Hero_Lacerta,7.5,Just Like the Old Days,,Defeat the Heroic Boss 5 times as Lacerta.,
St_Q_Laceration,Laceration,,"Damage, two forms",,"Each basic attack alternates Laceration's form between <color=#f28a8a>Red Form</color> and <color=#8ab2f2>Blue Form</color>. When this skill is cast, it unleashes a different effect depending on the current form.\n\n<color=#f28a8a>Red Form:</color> Dash a short distance, slashing enemies in a narrow area for <sprite=2><color=#FF8A2D>155%</color><sprite=5> <color=yellow>Dark damage</color> and triggering <color=yellow>attack effects</color>. When you hit an enemy for the first time, reduce <color=yellow>cooldown</color> by 35% seconds.\n\n<color=#8ab2f2>Blue Form:</color> Leap into the air to become briefly <color=yellow>Invulnerable</color>, then swing your blade to deal <sprite=2><color=#FF8A2D>200%</color><sprite=5> <color=yellow>Dark damage</color> and trigger <color=yellow>attack effects</color> to all nearby enemies.",,"Each basic attack alternates Laceration's form between <color=#f28a8a>Red Form</color> and <color=#8ab2f2>Blue Form</color>. When this skill is cast, it unleashes a different effect depending on the current form.\n\n<color=#f28a8a>Red Form:</color> Dash a short distance, slashing enemies in a narrow area for {0} <color=yellow>Dark damage</color> and triggering <color=yellow>attack effects</color>. When you hit an enemy for the first time, reduce <color=yellow>cooldown</color> by {1} seconds.\n\n<color=#8ab2f2>Blue Form:</color> Leap into the air to become briefly <color=yellow>Invulnerable</color>, then swing your blade to deal {2} <color=yellow>Dark damage</color> and trigger <color=yellow>attack effects</color> to all nearby enemies.",,"Attack or avoid, but the result is the same.\nOnly your movement takes a different form.",,Character,Normal,Dark;Melee;Attack;Mobility,Hero_Husk,7.5,,,,
St_Q_Lunge,Lunge,,"Dash forward, attack",,"Dash forward and thrust your saber toward the nearest enemy. Triggers <color=yellow>attack effects</color> and deals <sprite=2><color=#FF8A2D>200%</color><sprite=5> damage to all enemies hit by the saber. Each time <color=yellow>Astrid's Masterpiece</color> triggers, reduce this Memory's <color=yellow>cooldown</color> by 0.5 seconds.",,"Dash forward and thrust your saber toward the nearest enemy. Triggers <color=yellow>attack effects</color> and deals {0} damage to all enemies hit by the saber. Each time <color=yellow>Astrid's Masterpiece</color> triggers, reduce this Memory's <color=yellow>cooldown</color> by {1} seconds.",,Esquive. A moment's flash.,,Character,Normal,Melee;Attack;Mobility,Hero_Mist,7.0,,,,
St_Q_MoonlightPact,Moonlight Pact,,Summon Werewolf,,"<color=yellow>Fenrir</color> leaps to the target location, slashing enemies for <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>damage</color> and stunning them for 0.5 seconds. For each enemy hit, <color=yellow>Fenrir</color> <color=yellow>heals</color> for 8%<sprite=5> of his Maximum Health. Each time <color=yellow>Fenrir</color> attacks, the <color=yellow>cooldown</color> of this ability is reduced by 1 seconds.\n\n<color=yellow>Passive Effect:</color> <color=yellow>Summons</color> <color=yellow>Fenrir the Werewolf</color>, who follows Nachia. <color=yellow>Fenrir</color> has 321 Health and 40<sprite=5> Armor, claws enemies for <sprite=1><color=#16D7FF>130%</color><sprite=5> <color=yellow>damage</color>, and triggers 50% <color=yellow>attack effects</color>.",,"<color=yellow>Fenrir</color> leaps to the target location, slashing enemies for {0} <color=yellow>damage</color> and stunning them for {1} seconds. For each enemy hit, <color=yellow>Fenrir</color> <color=yellow>heals</color> for {2} of his Maximum Health. Each time <color=yellow>Fenrir</color> attacks, the <color=yellow>cooldown</color> of this ability is reduced by {3} seconds.\n\n<color=yellow>Passive Effect:</color> <color=yellow>Summons</color> <color=yellow>Fenrir the Werewolf</color>, who follows Nachia. <color=yellow>Fenrir</color> has {4} Health and {5} Armor, claws enemies for {6} <color=yellow>damage</color>, and triggers {7} <color=yellow>attack effects</color>.",,"The pact with the moonlight was once a joyful game to quell the mischievous chaos of a playful sibling. \nThe moonlight still answers her call, but its light no longer carries the same weight.",,Character,Normal,HardCC;Attack;Summon,Hero_Nachia,11.0,Full Moon,,Enter the Pure White Dream 2 times as Nachia.,
St_Q_Reduction,Reduction,,"Enemy damage, ally healing",,"<color=yellow>Sacrifice</color> 8% of your Maximum Health to throw thin Gold Shards forward 3 times. The Gold Shards pierce through targets, dealing <sprite=1><color=#16D7FF>95%</color><sprite=5> <color=yellow>damage</color> to enemies hit and <color=yellow>healing</color> allies for <sprite=1><color=#16D7FF>18%</color><sprite=5>.",,"<color=yellow>Sacrifice</color> {0} of your Maximum Health to throw thin Gold Shards forward {1} times. The Gold Shards pierce through targets, dealing {2} <color=yellow>damage</color> to enemies hit and <color=yellow>healing</color> allies for {3}.",,"The essence of my research is not destruction, but ""reduction."" I return objects to their most fundamental particles, then reconstruct them according to my will.\nThis is the true realm of creation, something the stagnant minds of Arcanum could never imagine.",,Character,Normal,Heal,Hero_Aurena,4.0,Immortality Achieved,,Cast Golden Explosion 9 times within 5 seconds as Aurena.,
St_Q_SuperNova,Supernova,,Charge to deal powerful Light damage,,"Creates an expanding star at the target location that slows enemies, then channels for up to 3 seconds. You can't attack or use Memories while channeling. Reactivating <color=yellow>Supernova</color> detonates the star, dealing <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Light damage</color> to enemies. The explosion becomes more powerful with charge time, increasing damage up to 225% after 1.3 seconds.",,"Creates an expanding star at the target location that slows enemies, then channels for up to {0} seconds. You can't attack or use Memories while channeling. Reactivating <color=yellow>Supernova</color> detonates the star, dealing {1} <color=yellow>Light damage</color> to enemies. The explosion becomes more powerful with charge time, increasing damage up to {2} after {3} seconds.",,"What a beautiful and tragic paradox.\nStars burn their very essence to shine their brightest,\nonly for that moment to signal the start of eternal silence.",,Character,Normal,Light,Hero_Yubar,8.0,Night of Counting the Stars,,Reach 140 Ability Power with Yubar.,
St_Q_SylvanCall,Sylvan Call,,Summon Leaf Hound,,"<color=yellow>Summon</color> a <color=yellow>Leaf Hound</color> that follows Nachia at the target location, dealing <sprite=1><color=#16D7FF>130%</color><sprite=5> <color=yellow>damage</color> to enemies and <color=yellow>stunning</color> them for 0.4 seconds.\n\nThe <color=yellow>Leaf Hound</color> has 128 Health and 40 Armor, remains on the battlefield for up to 25 seconds, and claws enemies to deal <sprite=1><color=#16D7FF>60%</color><sprite=5> <color=yellow>damage</color>. You can have up to 5 Leaf Hounds summoned at once.",,"<color=yellow>Summon</color> a <color=yellow>Leaf Hound</color> that follows Nachia at the target location, dealing {0} <color=yellow>damage</color> to enemies and <color=yellow>stunning</color> them for {1} seconds.\n\nThe <color=yellow>Leaf Hound</color> has {2} Health and {3} Armor, remains on the battlefield for up to {4} seconds, and claws enemies to deal {5} <color=yellow>damage</color>. You can have up to {6} Leaf Hounds summoned at once.",,"The purest spirits in the Ethereal Forest are born from fallen leaves and morning dew.\nWhen Nachia, the guardian of the forest, calls out, these strange ""hounds"" willingly appear to answer her call.",,Character,Normal,HardCC;Attack;Summon,Hero_Nachia,9.0,,,,
St_QR_DistortedMind,Distorted Mind,,Dark damage,,"<color=yellow>Hold</color> to charge a volley of psychic arrows. Release to rain 1~4<sprite=5> psychic arrows on nearby enemies, based on charge time. Each psychic arrow deals <sprite=2><color=#FF8A2D>200%</color><sprite=5> <color=yellow>Dark damage</color> to enemies in a small area.",,"<color=yellow>Hold</color> to charge a volley of psychic arrows. Release to rain {0}~{1} psychic arrows on nearby enemies, based on charge time. Each psychic arrow deals {2} <color=yellow>Dark damage</color> to enemies in a small area.",,"But the world as the girl saw it was, at times, terribly twisted. \n\nWhen the old book in her mind imagined mischievous stories, \nfragments of distorted thoughts poured down from the sky like black rain. \n\nThose caught in this rain \nbecame trapped in the darkest chamber of the mind.",,Character,Normal,Dark;HardCC,Hero_Bismuth,8.0,Double Vision,,"Deal a total of 250,000 Dark damage to enemies as Bismuth.",
St_QR_InfernalTales,Tales of Hellfire,,Area Fire damage,,Creates a ring of flames around you for 3 seconds. Enemies touching the flame ring take <sprite=1><color=#16D7FF>350%</color><sprite=5> <color=yellow>Fire damage</color> per second.,,Creates a ring of flames around you for {0} seconds. Enemies touching the flame ring take {1} <color=yellow>Fire damage</color> per second.,,"One day, the girl read a story about a mighty dragon. \n\n""I want to be strong like a dragon too!"" \n\nAs she thought this, \nthe old book cheerfully turned its pages. \n\nSoon, flames like a dragon's hot breath rose from the girl's body, \nand everyone around her smiled more brightly than any star as they danced with her.",,Character,Normal,Fire,Hero_Bismuth,5.0,A Piece of Cake,,Defeat a Heroic Boss without taking any damage as Bismuth.,
St_QR_Innocence,Pure Soul,,"Area Light damage, reduces Movement Speed",,"Fires 3<sprite=5> soul missiles at nearby enemies. Each missile explodes, dealing <sprite=1><color=#16D7FF>120%</color><sprite=5> <color=yellow>Light Damage</color> to enemies and slowing their <color=yellow>Movement Speed</color> by 60% for 1 seconds.",,"Fires {0} soul missiles at nearby enemies. Each missile explodes, dealing {1} <color=yellow>Light Damage</color> to enemies and slowing their <color=yellow>Movement Speed</color> by {2} for {3} seconds.",,"Once upon a time, there was a very small girl. \nWhenever she saw bad people, her heart would ache. \n\nSo, she would take the shining pieces of her own heart and toss them to the villains. \nWhenever that pure light touched someone, even the worst of hearts would grow gentle. \n\nThe villains would suddenly realize all the wrong they had done, and with tears in their eyes, they would drift off into a deep, peaceful sleep.",,Character,Normal,Light,Hero_Bismuth,7.0,,,,
St_QR_ValiantHeart,Valiant Heart,,"Close-range area damage, knockback",,"Swing a magical sword at the nearest enemies, dealing <sprite=2><color=#FF8A2D>300%</color><sprite=5> <color=yellow>damage</color> and slightly knocking them back. When the sword hits an enemy, Bismuth's <color=yellow>Movement Speed</color> increases by 15%<sprite=5> for 1 seconds.",,"Swing a magical sword at the nearest enemies, dealing {0} <color=yellow>damage</color> and slightly knocking them back. When the sword hits an enemy, Bismuth's <color=yellow>Movement Speed</color> increases by {1} for {2} seconds.",,"The girl firmly believed she was the brave protagonist of a story she was writing herself. \n\n'Sword of courage, appear!' \n\nWhen the girl shouted, \nthe old book placed a shining piece of story in her hand. \n\nWhen people saw the gleaming sword, they suddenly cried out and rushed toward her. \nThey were all villains hiding their wicked hearts! \n\n'Take this, villains!' \n\nThe girl bravely cut them down one by one with her sword!",,Character,Normal,Melee;HardCC,Hero_Bismuth,4.5,Look! A Rainbow!,,Enter the Pure White Dream as Bismuth.,
St_R_AnnihilationStance,Annihilation Stance,,Enhanced basic attacks,,"Envelop your blade with destructive <color=yellow>Sword Energy</color> for 10 seconds. While this is active, you cannot <color=yellow>cast</color> <color=yellow>Memories</color>, but your <color=yellow>Attack Damage</color> increases by 30%<sprite=5>, your <color=yellow>Attack Range</color> is increased, and each <color=yellow>basic attack</color> fires <color=yellow>Sword Energy</color> that deals <sprite=1><color=#16D7FF>400%</color><sprite=5> <color=yellow>Dark damage</color> to enemies. You can perform 1.5<sprite=5> <color=yellow>basic attacks</color> per second while this effect is active, and this rate is not affected by other Attack Speed effects.",,"Envelop your blade with destructive <color=yellow>Sword Energy</color> for {0} seconds. While this is active, you cannot <color=yellow>cast</color> <color=yellow>Memories</color>, but your <color=yellow>Attack Damage</color> increases by {1}, your <color=yellow>Attack Range</color> is increased, and each <color=yellow>basic attack</color> fires <color=yellow>Sword Energy</color> that deals {2} <color=yellow>Dark damage</color> to enemies. You can perform {3} <color=yellow>basic attacks</color> per second while this effect is active, and this rate is not affected by other Attack Speed effects.",,Leave no witnesses.,,Character,Ultimate,Dark;Melee;Attack,Hero_Husk,100.0,,,,
St_R_BaptismOfSun,Baptism of the Sun,,"Taunt, Fire, Attack",,"<color=yellow>Vesper</color> channels the sun's power, unleashing an explosion that deals <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Fire Damage</color> to nearby enemies and forces them to attack Vesper. Gain 15%<sprite=5> <color=yellow>Attack Speed</color> for 6 seconds. During this time, <color=yellow>Attacks</color> deal an additional <sprite=2><color=#FF8A2D>40%</color><sprite=5> <color=yellow>Fire Damage</color>.",,"<color=yellow>Vesper</color> channels the sun's power, unleashing an explosion that deals {0} <color=yellow>Fire Damage</color> to nearby enemies and forces them to attack Vesper. Gain {1} <color=yellow>Attack Speed</color> for {2} seconds. During this time, <color=yellow>Attacks</color> deal an additional {3} <color=yellow>Fire Damage</color>.",,"Behold! The light that burns away the world's impurities!\nIn the sacred crucible, only the will of Lord El'pyros shall remain, pure as gold.\n\nWe shall all be baptized! Cry out and give thanks!",,Character,Normal,Fire;Melee;Attack,Hero_Vesper,7.0,Hotter Fire Wins,,Defeat the Burning Giant as Vesper while holding 3 or more Fire Memories.,
St_R_BlackArbalest,Black Arbalest,,Piercing Dark damage,,"Fires an arbalest bolt that <color=yellow>pierces</color> through enemies, dealing <sprite=2><color=#FF8A2D>250%</color><sprite=5> <color=yellow>Dark damage</color>, knocking them back, and triggering <color=yellow>attack effects</color>. Each time an enemy is <color=yellow>pierced</color>, the <color=yellow>damage</color> dealt to the next enemy increases by 35%.",,"Fires an arbalest bolt that <color=yellow>pierces</color> through enemies, dealing {0} <color=yellow>Dark damage</color>, knocking them back, and triggering <color=yellow>attack effects</color>. Each time an enemy is <color=yellow>pierced</color>, the <color=yellow>damage</color> dealt to the next enemy increases by {1}.",,,,Rare,Normal,Dark;HardCC;Attack;Mobility,,11.0,,,,
St_R_BoneCrusher,Bone Crusher,,"Dash, stun",,"Become <color=yellow>Unstoppable</color> and <color=yellow>dash</color> forward until hitting a wall. Deal <sprite=1><color=#16D7FF>135%</color><sprite=5> <color=yellow>damage</color> to enemies you hit and drag them along. Upon hitting a wall, unleash a shockwave that deals <sprite=1><color=#16D7FF>420%</color><sprite=5> <color=yellow>damage</color> and <color=yellow>stuns</color> for 1.5 seconds.\nGain a <color=yellow>Barrier</color> equal to 20%<sprite=5> of your <color=yellow>Maximum Health</color>, which disappears 3 seconds after the dash ends.",,"Become <color=yellow>Unstoppable</color> and <color=yellow>dash</color> forward until hitting a wall. Deal {0} <color=yellow>damage</color> to enemies you hit and drag them along. Upon hitting a wall, unleash a shockwave that deals {1} <color=yellow>damage</color> and <color=yellow>stuns</color> for {2} seconds.\nGain a <color=yellow>Barrier</color> equal to {3} of your <color=yellow>Maximum Health</color>, which disappears {4} seconds after the dash ends.",,,,Rare,Normal,Melee;HardCC;Shield;Mobility,,12.0,,,,
St_R_Cataclysm,Cataclysm,,"Increases Ability Power, reactivate to summon meteors",,"Gain a Barrier of <sprite=1><color=#16D7FF>150%</color><sprite=5> and increase <color=yellow>Ability Power</color> by 30%<sprite=5> for 12 seconds. During this time, <color=yellow>Cataclysm</color> can be reactivated up to 3 times to drop meteors at target locations. Meteors briefly stun enemies and deal <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Light damage</color>.",,"Gain a Barrier of {0} and increase <color=yellow>Ability Power</color> by {1} for {2} seconds. During this time, <color=yellow>Cataclysm</color> can be reactivated up to {3} times to drop meteors at target locations. Meteors briefly stun enemies and deal {4} <color=yellow>Light damage</color>.",,"Don't be too hasty, Polaris.\nThere's no need to despair over your own ignorance.\n\nI'll face the truth with these eyes and choose my path with this heart.",,Character,Ultimate,Light;HardCC;Shield,Hero_Yubar,80.0,,,,
St_R_ChainReaction,Chain Reaction,,"Area damage, ally healing",,"Inscribe a <color=yellow>Dismantle Sigil</color> at the target location that lasts for 6 seconds. Enemies inside the sigil take <sprite=1><color=#16D7FF>150%</color><sprite=5> <color=yellow>damage</color> per second, and allies inside heal for <sprite=1><color=#16D7FF>44%</color><sprite=5> Health per second for each enemy inside. When hitting a <color=yellow>boss</color>, <color=yellow>damage</color> and <color=yellow>healing</color> are increased by 200%.",,"Inscribe a <color=yellow>Dismantle Sigil</color> at the target location that lasts for {0} seconds. Enemies inside the sigil take {1} <color=yellow>damage</color> per second, and allies inside heal for {2} Health per second for each enemy inside. When hitting a <color=yellow>boss</color>, <color=yellow>damage</color> and <color=yellow>healing</color> are increased by {3}.",,"This is perfect proof of my theory.\nDecomposition and combination trigger one another, creating a chain reaction according to the laws I have established.\nThere are countless ways to use this power, depending on how it is shaped.\n\nI must continue my research.",,Character,Ultimate,Light;Heal,Hero_Aurena,100.0,Overflowing Healing,,"As Aurena, fully restore your Health in one use of Dangerous Theory when your Health is below 40%.",
St_R_Chomp,Chomp,,Deals damage and restores Health,,"Bites the target enemy, dealing <sprite=1><color=#16D7FF>370%</color><sprite=5> damage and restoring <sprite=1><color=#16D7FF>75%</color><sprite=5> Health.",,"Bites the target enemy, dealing {0} damage and restoring {1} Health.",,"The metallic scent of blood, shreds of torn flesh, a surge of vitality. And what remains...\n\nA single finger.",,Rare,Normal,Heal;Mobility,,6.0,,,,
St_R_DancingBlades,Blade Storm,,Area of effect damage over time,,"Summons a <color=yellow>Blade Storm</color> that lasts for 4 seconds in the target area.The <color=yellow>Blade Storm</color> rapidly slashes, dealing <sprite=1><color=#16D7FF>85%</color><sprite=5> or <sprite=2><color=#FF8A2D>85%</color><sprite=5> <color=yellow>damage</color> (whichever is higher) to enemies every 0.5 seconds, and follows the nearest enemy.",,"Summons a <color=yellow>Blade Storm</color> that lasts for {0} seconds in the target area.The <color=yellow>Blade Storm</color> rapidly slashes, dealing {1} or {2} <color=yellow>damage</color> (whichever is higher) to enemies every {3} seconds, and follows the nearest enemy.",,,,Rare,Normal,,,13.0,Eternal Rest,,Deliver a total of 50 finishing blows to Soul Swordsmen using basic attacks.,
